,text,label
3342,"@aighetu @teslastoil @shepher25038479 @CatDudeScott @username4what @StevenWaite5 @TwoTonFish @g1rad @BlackIgwe Glad I can help.
1. Successful Slave ship voyages.
2. Unsuccessful Slave ship voyages combined = over 17,300 Slave ships
3. Jew owned Slave ships, about 12. https://t.co/SbvsYn5XTV",0
3343,@ShawnG927 @SteelTyton @PauWitkowski @heyitsCarolyn @Jetsta812 @ArchKennedy @ImabitcSumtimes @ArmyOfTrump1 @ZyroFoxtrot @midwestright @RoseDC11 Doesn’t UK have some serious problems Roger Waters? Why not address those instead of supporting illegal aliens and Jew haters?,0
3344,"@JerryFalwellJr ""The media has tried to paint this as Republican versus Democrat, black versus white. Jew versus gentile. It's pure evil versus good. We all need to unite behind that ...""  I declare @realDonaldTrump evil, yet you will not even stop to consider it.",0
3345,@O1Handed @alllibertynews @DanielM62699792 @RealMFL10Man @BradenInsley @goNhavefun @ty2010b @AndrewWeeraratn @Cinnamon305 @Ganulvian @nuwriter @karendeguate @legler_dan @VirusEmpathy @DavidKashfi @HallvardViken @ledbydonkeys @alpha_vegan @Grimasaur @AshleyBaloghNM @SSG_Davis_Ret @Mark_LaVilla @Schultz4Liberty @WARPUG @LPNational @nsarwark @alexmerced @LarrySharpe @MattWaters2020 @AP4Liberty @jeffreyscarson @jess4liberty @RandPaul @bocbrown @YALiberty @sfliberty @LibertarianFutr @mike_pence @MittRomney to say one is mormon athiest jew muslem is to put them in a box or to say that they have laws that are not gods laws it is time to wake up and come out of the box!,0
3346,"Also, because it’s all starting to make sense to me now, when I tweeted a response to @Aiannucci about a Dickens tweet saying (Dirty Bloody Jews) I was referring to Dickens’ anti-semitism throughout Oliver Twist where he refers to Fagin as a Dirty Jew. I thought that was a given",0
3347,"Keep your eyes on it,
The Jew says,
The gentile grabs and keep still.",1
3348,"@anthonypainter As a Jew, what you’re proposing here is actually terrifying!!

Why would I ever want to see someone who condones antisemitism to hold power over a nation ever again??",0
3349,"@RushexGod @AntagonistEU Be nice u jew, or i slit ur neck and cut off penis with scissor",1
3350,@treyj_miller @LearsiReverof @sdeitch @artstop You have spouted a lot of nonsense this evening.  Answer my question . . . Have you ever met a Jew?,0
3351,"RT @thejoshuablog: .@therealroseanne You’re a deranged, vapid PoS. YOU got you fired. As a Jew, I find your blaming antisemitism abhorrent…",0
3352,"-My friend flips a coin or some shit
-It lands on me
*1 second passes*
-The coin is already in my pocket
""You're such a Jew""",0
3353,"RT @AronFlam: When you’re fighting for freedom and then realize “Oh wait! That’s not freedom! It’s Jew hatred!”

And that left turn from li…",0
3354,"@vodkasnowflake @Bravenakwrites @grabmybuttsticc I don't really see if her ""Jew hates black ppl"" racist or not. Because quite frankly, given the strong supports of white ppl in this country for Trump, her statement might be true.",0
3355,@LindseyStirling Missionaries try to convert u because heaven forbid ur not what they are. I’m Jewish. I’ll die before I’d let someone tries to convert me. Missionaries want to wipe Judaism out &amp; make us Christian. I was born a Jew &amp; will die one. G-d does not need a missionary to touch ur heart!,0
3356,"Example of Israeli Press anti-Jewish/Israeli agenda.
On the right side says each time 'Árabs were murdered' while on the left says 'Jew's were killed' from the same media source. https://t.co/8FEH8DXgmw",0
3357,"@erinclarkbiz @JETBallin @TamikaDMallory @TalbertSwan @TheView @MeghanMcCain also it is one thing to have issues with State of Israel policies ..... when you start down ""Jew"" road you become a bigot https://t.co/fgYVODzAUS",0
3358,"@jbrudzinski @PolskaPolicja https://t.co/QkZAY70TLx
@jbrudzinski @ZiobroPL didn't lift a finger to protect @PawelChojecki and @idzpodpradpl. @IsraelinPoland I'm a Jew, part of @idzpodpradpl TV's editorial team and I receive regular death threats. #Adamowicz @MSWiA_GOV_PL @ABW_GOV_RP @MrJonnyDaniels #ccot https://t.co/N6otNGx4G7",0
3359,@03_donny I don't know or care what he is. He's pretending to be an Iraqi Jew when he's clearly not and that's all that matters to me.,0
3360,@PrequelMemesBot Jew it,1
3361,"Romans 1:16 KJV
For I am not ashamed of the gospel of Christ: for it is the power of God unto salvation to every one that believeth; to the Jew first, and also to the Greek.",0
3362,"@Israellycool @SteveRightNLeft @israel_advocacy @simoncobbs1 and dr is fair share of jew
 I don't even call them jews. that spread hate on Muslims. we cant put everyone in boxes n think everyone is the same.this wasn't my point of this comment. I was referring to the man who retweeted this.who says the same disgusting things about Muslims",0
3363,"RT @waliulMosaddiq: What if she was visible Jew white?
Denied access to halal food; hijab removed against her will.
TV anchor USA citizen,…",0
3364,RT @GETblackSA: A Jew and an African-American in the KKK are a recipe for disaster!,0
3365,"""For he is not a Jew who is one outwardly, nor is circumcision That wooden outward in the flesh. But he is a Jew who is one Inwardly; and circumcision Is that wooden of the heart, by the Spirit, not by the letter; and his praise is not from men, but from God. ""- Romans 2:28/29",0
3366,"I can understand kids, teenagers or younger adults, but a lot of y'all are WAY too old to be so caught up in pop culture. All it takes is for the white man, Jew man, whatever man to put something on a TV screen for you to lose focus on what's important &amp; be in turmoil about 🐃💩 https://t.co/q7YXYc34ar",1
3367,"@Unknown39659669 @SteveRightNLeft @israel_advocacy @simoncobbs1 he isn't but the others are. Not all Muslims are Jew haters, but they have their fair share.",0
3368,"@SarahKSilverman That might be how she feels about Jews and not LF.  Maybe she’s like Marlon Brando, an almost out of the closet Jew hater",0
3369,"@JeffersonianAll @SarahKSilverman ""White folks are going down. And Satan is going down. And Farrakhan, by  God's grace, has pulled the cover off of that Satanic Jew and I'm here to say your time is up, your world is through!"" Louis Farrakahn, Saviours' Day 2018 Address, February 25th",1
3370,"Ro 1:16
[16]For I am not ashamed of the Gospel good news of Christ, for it is God's power working unto salvation for deliverance from eternal death to everyone who believes with a personal trust and a confident surrender and firm reliance, to the Jew first and also to the Greek,",0
3371,@zyntrax It's funny because it's true!! Only a jew could pretend they're telling you a lie by telling the absolute  truth. They do have a strong resemblance to 'Pinocchio' but how? It's on the tip of my schnoz..,1
3372,"@SarahKSilverman Have you read the @tabletmag piece about The Women's March? It's long, but as a Jew who cares deeply about fighting anti-Semitism, I encourage you to read the whole thing.

It's time to give up on Tamika.

https://t.co/oprWrZJw2n",0
3373,@TheAlpShah1 @amirkingkhan I heard Crawford is a Jew #fuckIsha,1
3374,"RT @ElHashemah13ey: For Th Record, On The Record:

My Children and I are Yahudim Moor  WE ARE NOT Jew or Judas or Hebrew Israelite.

We are…",0
3375,RT @GeoffMiami: Check out this hate-filled DM. According to “Jordan” I’m a self loathing assimilating Jew (etc). Reminds me of the centrist…,0
3376,"@ifamericansknew @SoniaKatiMota @GroupPs_English @BDSsouthafrica @cynthiamckinney @Ermowhat @gallinini1 @JoyAnnReid @JaneVoter @RashidaTlaib -
He looks like a Jew to me.
-",1
3377,"RT @Imamofpeace: I’ve been out of hospital for 48 hours. My doctor, who is Jewish, has been voluntarily visiting me ever since. He doesn’t…",0
3378,"@Pasparaki5 I know,he assumes that everyone who thinks he's a prick is a Labour supporter so therefore a Jew hater.Hes a very odd little man,he uses his Twitter account like a penis extension",0
3379,"Harvey Weinstein is Not a Real Jew! He or the others claiming to be Jews are NOT

These people are rapists, pedophiles Satan seeds",1
3380,"RT @Obsessedabroad: Every Jew has experienced anti-Semitism personally or globally. We each have the responsibility to call it out. And, br…",0
3381,"What if she was visible Jew white?
Denied access to halal food; hijab removed against her will.
TV anchor USA citizen, Marzieh Hashemi arrested in U.S. (who is also part indigenous/native). ⁦@Oprah⁩ ⁦@OWNTV⁩ ⁦@TheEllenShow⁩ ⁦@CAIRNational⁩ ⁦@ACLU⁩ https://t.co/dtjKgeAWu9",0
3382,"@tedlieu -
Because he's Donald's head Jew.  And, as we all know, Jews own our Congress.
-",1
3383,".@therealroseanne You’re a deranged, vapid PoS. YOU got you fired. As a Jew, I find your blaming antisemitism abhorrent &amp; a cowardly end of your career. Want to see real antisemitism? Look no further than Trump’s base: #NeoNazi #AltRight #WhiteNationalist (and garbage like you). https://t.co/gS0jq4EnsZ",0
3384,@NozAgain1 Morning Neil you throb merchant Jew hater.,0
3385,still very curious where Meteo is going with all this very-closely-related-to-jesus-imagery considering the damn Wandering Jew's in requiem,0
3386,@lonFuckWitYall That jew fro got him stunting on mfs,0
3387,Macam Law of jungle jew... https://t.co/QN8xysIDHk,0
3388,@Cella_Fame @bscovy1 @Communism_Kills @Cernovich @RashidaTlaib Trying to offend both a Muslim and a Jew in one tweet... aren’t you petty. #BeBest,0
3389,"RT @ByRakeshSimha: Jew - I have Jerusalem
Christian - I have Bethlehem
Muslim - I have Mecca, Medina
Buddhist - I have Lumbini

Hindu - I d…",0
3390,"@rabbisacks Libeety, fraternaty, equality (especially between genders more) and they added mutual responsability

The chiloni/messorati zionist jew of israel.

Nobody gave them a chance then",0
3391,"@OsitaNwanevu @mehdirhasan Bwahahahaha, so you guys have still not figured out why the jew is in politics yet?? Only two issues, israel and lower tax on their wealth, even bernie will vote against any tax increase unless he wants us to find out how he paid for the second house !!",0
3392,"@absalomedia See you brought up Jew.  I didn’t.  I mentioned Soros.  Never mentioned Jews.

Your identity politics mindset is obvious.",0
3393,"@MeYessarTribe @noconversion So a low caste dalit converts himself into Christianity and is privileged to marry jacobite or Syrian Christians who are fair looking, descendents of ancient Jew and Brahmin mix. Lol.",0
3394,@KafirAir dont tell me what to jew,0
3395,"Help the Palestinians. As a jew he is sanctioning the mutilation and killing of Palestinians on their on land. Go there, not Mexico https://t.co/fD0bRB1pti",0
3396,"@Wildwildwoody @LunneySinead @EliahuGaona @joeburns_joe @IDFsoldiergirl @malkaavram @WhistleBlowerXY @laielkha @omer18365408 @irishzionist @MMayerhoff @shannonlshipley @alsada96318055 @speedymc67 @orla_murray1 @camels_i @dlsmith0817 @DohanyJulian @stscholasticas @spain_1957 @Sibrad2 @plaindamsel @turnermx @ellyngail @Shanna1627 @nissatal @dorbar @ishhadmama @RabbSol @DavidMeir11 @the_alvi @Peppi1207 @AnahitaAredvi @Lina_Ondine @Matamurt @SRawlsen @silver_stacker @SamMorein1 @dezi555 @Kerpendo @UpYourAss7 @NuttyYahoo @immrincognito @FranatAFI @leena_dajani @Electroflxmusic @cschneid65 @NSRoundtable @LearsiReverof @TeachESL Oh so you consider Palestinians as canaanites, canaanites were conquered by Jews, Jews ruled since then, canaanites culture is extinguished, jew culture survive, Jews build an state, new Arabs have to stop their clan behavior and terrorism culture and start to build a state.",0
3397,videos massage tits pussy izle porn XXX XXX XXX Nue com XXX Sexe Video time jew ass Japanese thais Porno porn India… https://t.co/0xcFZasghW,0
3398,"@TheDotP @alan8325 @DLoesch @BlackGirlsCode @JWWeatherman_ I'm not a jew.

I firmly believe you are.  But believe what you'd like.",0
3399,happy Hanukah 2 all my jew brothers,0
3400,@huuliareyes Hehe love you jew💕,0
3401,"if ur not wearing a santa hat during the whole month of december no matter what youre doing -pking, skilling, pvming whatever, youre basically a jew, yeah",0
3402,We cant support jew french bussiness on our soil from now ... :/,0
3403,@addykhan_khan You mean like thae time israel defended itself agains 7 Arab countries trying to murder every single jew in it in 1948?,0
3404,@trutsle @breaking9111 Many were done by a jew living in israel.,0
3405,@albertusman @Whtapl @DisinfoPortal @edwardlucas @PolygraphInfo And i am the nephew of a jew whose family was exterminated in Lvov. My uncle told me what happened to his family.,0
3406,"@Rivalle__ @BBC100women @BBCWorld @UNODC @BBCMonitoring How can u explain the gathering of the Jews from all over the world after 2000years of ballingschap, the french jew, the Canada jew or the Marokko jew, they have not forget their jew identiy. It is a mirakel&amp;a Prove that God wel exists&amp;His EYE is Watching!",0
3407,@Sir_moh1 @mrdannyglover @Airbnb @UN People get shoot  in every country- in israel if you attack a soldier or storm a border  you should be shot or arrested- the homes are bought and paid for- but if a palestinian sells his home- to a jew he gets a death sentence from PLO-,0
3408,@Racheldoesstuff @gregorcorp jew gotta be kiddin me,0
3409,"middle of the country whites have no idea what a jew is, apparently. people think i'm black, asian, hispanic, anything but jew. someone recently called me a ""spicy white."" i'm literally just tan with curly hair. wtf.",0
3410,"Do you enjoy Christmas? — as a jew, https://t.co/16i3wxa6Ke",0
3411,"Guys, say #happybirthday to gratefuljew because he’s so much prettier than you and he’s like only 32 and he drums l… https://t.co/fIG7gnmu1x",0
3412,The beeeaar jew https://t.co/BtIy0r9M89,0
3413,@sticky3004 @SlotheXer Bah. Everyone worries about (((the jew))) when they really ought to be worried about (((the dutch))) since every problem brown people have with white folk can be brought back to what (((the dutch))) did.,0
3414,wet xxx Step threesome hunter trios simone teen com lily hd Alexis Video izle Photos stream sex jew BDSM BDSM Porno… https://t.co/z5NiTswx8R,0
3415,@prageru I am a jew and I would prefer to be gassed than to turn on the volume for this video,0
3416,@livessos are you really gonna bully a jew daniella.....,0
3417,"@Iconoclast1982 @Imamofpeace The globalist what the have done what? Goodness. Is globalist elite code for jew, btw? And what would be your suggestion as to what we should do with the globalist elite problem. I rather suspect you have a solution, am I right?",0
3418,@DanielPipes @lsarsour @EgSophie still a jew for Linda?,0
3419,"@ManilanH @JudeanPF 1) I'm an orthodox Jew(Happen to also be a Rabbi). In the orthodox Jewish world, boys start studying Hebrew texts from about the age of 7-8, and by the time they are 18 are learning jewsh Rabbinic texts(A mix of Judeo Aramaic and Hebrew) for up to 14 hours a day.",0
3420,alexis amore dancing bear fuck deep throat girls fucking girls jerking off in public jew young school girl porn aus… https://t.co/HjYL7U2o6v,0
3421,"@JackieGlo305 @AshagerAraro @GIJoeOPS @CNN @cnnbrk @cnni @BBCWorld If any American jew voted dim-ocrat, they are co… https://t.co/GXnUO8t2ia",0
3422,The bus says jew,0
3423,wha why is there a jew there,0
3424,@EskimoSupreme Oy vey I can't leave without my jew cap,0
3425,mobil urs Lesbiennes young brooke pussy XXX porn stream Casting jew XXX Www Sex Xnxxx video videos Porno parn ginge… https://t.co/xZJJU3P8dw,0
3426,"@Bigdo1nks White people cant be jewish if a """"White Person"""" Is a jew they arent white. dosent matter how they are jewsih",0
3427,"@Safa20183 @ReutersIran The ruin of Iran is not the jew,Israel or the civilized Europe or the USA but the regime mi… https://t.co/6gPtpmfpQz",0
3428,A movie that feels like first jew on acid,0
3429,I’m a jew and i will dance on hitler’s grave and show his ghost my ass if i want https://t.co/db9F4FzgWj,0
3430,"@classbisbetter / *is just here cheering jew*

  you can do it—！",0
3431,OH Hanukkah starts tonight not tomorrow I’m a bad jew anyway HAPPY HANUKKAH TO MY JEWISH MUTUALS IM RUNNING TO LIGHT MY CANDLES NOW,0
3432,"Howdy I'm (((Albert))), he/him lesbian and angry jew! Goy still isn't a slur and I'm on Twitter now cause tumblr is pulling a titanic with itself as the iceberg",0
3433,an indian married to a jew. How utterly fucking perfect. https://t.co/OeqCUXMBsa,0
3434,"@simoncoveney @USAmbIsrael @UN @UNRWA If your compromise is that the Jews can be butchered or that we sacrifice Jerusalem, our ancestral homeland, you &amp;those racist jew haters at the @UN &amp;@UNRWA can all go to hell. Jerusalem is the eternal capitol of Israel. You don't care when Jews get killed, just when we live",0
3435,"Dogwhistle reminder that these words used by our openly Nationalist President are winks to the alt right:
Soros = The Jews
Globalist=dirty jew
Nationalist =white Nationalist",0
3436,god i wish i was a jew,0
3437,"@bynsny @realDonaldTrump @FLOTUS Im a jew and i prefer ""jews"" not ""jewish people"". Thank you for your concern but we don't need your help...you can now go help African Americans or some other victim group",0
3438,"@killyour_ego I dont have jewish bigotry, Im not anti jew or anything. I was sharing a known fact that some people… https://t.co/EbAmT5TRCo",0
3439,Apparently my family is Jewish? I have like 3 names on family that is from Jewish families so I... am... jew? Like that makes me a jew?,0
3440,@jewelxcvc Ako pod :(((( hatag twelve to fourteen jew :(,0
3441,@CrazyNormie thats your mestizo talking. i'm a north indian mixed white jew. i like the cold. if its 25c and breezy i like that. if its stagnant air and like 30? naah. too hot.,0
3442,@Caroline8Audrey @IvankaTrump Psst. They're fake jew.its just for tax purposes.,0
3443,Rock And Roll Ballerina: How-To Make Realistic + Fantasy Resin Eyes for jew... https://t.co/fr4vRoC7z3,0
3444,keira knightley on another film where she cheats on her husband sjsjsjshjaks this time her role is a jew who falls in love with a german post-ww2 and uuuuhhhhhhhhh https://t.co/hXJwNErvTp,0
3445,I feel like a jew. Have no place to stay.,0
3446,"Hey good morning hitler's a jew 
#goodmorning",0
3447,"the culture war on youtube feels a bit racist to me. we have to STOP this indian channel from becoming the most subbed on youtube and PUSH the white guy who can't not say the N word and make rape / jew jokes 24/7

but just a bit racist",0
3448,@FLOTUS And a happy jew year,0
3449,"The story of Zabolon Simantov, #Afghanistan's last jew, who lives in the country's only synagogue.

https://t.co/jmvG4EQvfH",0
3450,@madsenjim I as an American jew can't begin to understand why so many American Jews vote Democrat for at least 3 reasons,0
3451,"@MorchaBob @DonnaCastel Not jews.
Hitler was a jew died peacefully in Argentina after the war.",0
3452,@slaxzcs I'm a jew so u know the answer LUL,0
3453,"@seanshhh @TheOliverStone Oliver stone is an assimilated jew.
His hate of gentiles and his love ok f western culture and freedoms has made him a bitter old man",0
3454,"@bennetkelley @marcorandazza also, as a jew, I find it revolting when people pray for me.  It is a learned visceral… https://t.co/8TD97OgWGr",0
3455,@jewelyzelleee Thank you jew :),0
3456,@EmmyUzoma Spider man looks jew,0
3457,@Troy29960948 @JovicicZiko I'm just an honorary jew by marriage. LOL,0
3458,"""Closeted jew""",0
3459,"Look... Netanyahu will sacrifice every ""jew"" in ""israel"" for his psychopathic plan for world domination... just lik… https://t.co/xfLKUpqCTG",0
3460,"slutty moms alexis amor free rough sex italian pornstars jew masturbando nerd sharon wi bulgaria 

https://t.co/6dIBWFzEfv",0
3461,jeff jew miles muslim sammy sikh christian christian,0
3462,"it's funny when you reach that point where you see someone and are just like ""yep that's a jew""",0
3463,"Zionists are rasicm, jew s not , they are people like us

https://t.co/qlSCThOgSi",0
3464,"@KareemG07 @JonYovum @Leawsome9 @IGN Yeah, well ""Charlie"" is half black, half jew, and handicapped.",0
3465,"@RedGlassGuitar except, it was the press that originally called them churches, is the place jew meet a church? Mormons? no, go back and investigate how it got named.",0
3466,"@maggieogs @gaza_report @Beltrew common practice to accuse the person you disagree with of being ""a jew hater"". Pull the other one.",0
3467,jew pornstars cute girl porn galleries naked spanish woman pictures cartoon group sex happy hardcore alice  https://t.co/NjHcwqkk5z,0
3468,"palestinians: its not a muslim vs jew issue. we have no problem with jewish people stop reducing it to this
yall: https://t.co/r1JzhbVgKP",0
3469,@FOX9 The left had normalized jew hatred,0
3470,sexy jew frum nude older women pic adult dvdtrailers red headed women porn teen street walker free pics  https://t.co/0llgN5GMUp,0
3471,"@PeanutButterGmr As a jew, I really don't care. If someone says merry christmas to me I'll say it back",0
3472,@DanaSchwartzzz Why does Every criticism against a jew get considered as antisemitic? You weren't there..you can not possibly say that someone is wrong just because an experience has not occurred to you.,0
3473,"@GAlexanderlucas @KimLizCass @BBCWorld but yeah Jesus (pbuh) do said whoever don't belive in me bring him I will slay him now my question is to u would u slay every hindu,jew and atheist as they don't belive in Jesus (pbuh)",0
3474,"@adustingofkief Your common sense has no place here on Twitter

Imagine the Evangelical preachers in their private jets &amp; mansions if they were to have to pay taxes here in US

They would retire. Suddenly unable to preach the word of the Lord

Jesus was a middle eastern liberal jew

#payforpray",0
3475,@LifeSite @ProudofyourGoy wtf?  ethically sourced means not jew produced?,0
3476,ill b real... im a fake jew... y... ? because i hate latkes,0
3477,@WeWillDefeat I'm just on Twitter a week and I cannot believe the racism and anti semitism of these people. I want to believe it's not real but as a jew I know better smh,0
3478,@CurtisGittelman @stucam7771 Pro isreal is not pro jew. There is a difference. But that is detail and nuance which you seem not to get anymore,0
3479,"@benshapiro forget jesus, you're the jew that needs to be crucified",0
3480,@CandyMagatx @imthischal @MVPMNY Did u not know that Jesus was a brown jew? Lmao,0
3481,"@EuanPhilipps @AdamWagner1 @PeoplesMomentum Jew or non-jew, I would consider it a bad thing for someone to support… https://t.co/DUL2vdoWep",0
3482,"""who is a jew"" to include patrilineal descent, which in his words would ""make people more invested"" but in what? In… https://t.co/gBgcwvbbMl",0
3483,"as a jew, i approve https://t.co/wNwoTpf08v",0
3484,"@crazycatkid I don't agree with many things and one is using the jew card. This is about censorship of conservatives not jewishness.
I don't agree with how she does things by sometimes using BS to make a claim. Yes she's right about some and then some.",0
3485,how we jew it 👊🏻🙋🏻‍♀️ https://t.co/otb3IwuaBC,0
3486,"my cousin is a russian jew from ukraine- 💜🌻💜 
 i’m so glad they here https://t.co/aq0pLxFVTB",0
3487,@weareafreeworld @glaser_holly @ffr750 @ozzyalan @BenYitzchak @affinity292 @SDGMasterglass @notmyname222 @PaulTruthTelle1 @DohanyJulian @questionsin2014 @Alienlifeform_1 @inabster @Mabigbelio @stolensermons @nangpa01 @Roni4488 @EnLiEretzAheret @Vrouwe @adistantpeople @danlivni @wisermann @Mr_Lundy_x @Highr0ller @the_alvi @alan_emet @567Neil @ShopSmartResist @amirshah316 @WVBeaulieu1 @LickTheGlich @nadiatonic2 @BrynTeilo @RealEliCohen @Suzanne02261865 @Kluvar @laielkha @leena_dajani @jr_harra @wherepond @stevemakastevem @eugeneprojectil @ArsDiavoli All Jews are great people as long as they are not Zionist colonizers in Palestine... once a jew claims Palestine to be giving to him then he is a Zionist devilish colonizer,0
3488,"@WBCSaysRepent @SarahKSilverman This is extra racist. She says that she’s only ethnically jewish, not religiously.… https://t.co/IYhmIazl9N",0
3489,"@hentai_pfp Inglourious Basterds is about an escaped jew getting revenge by quite literally killing hitler, it's called alternate history and it's quite common",0
3490,@Eli89580000 @PaulTruthTelle1 @ozzyalan @CosFot @Mabigbelio @eugeneprojectil @wherepond @laielkha @samibedouin @affinity292 @ffr750 @DohanyJulian @questionsin2014 @Alienlifeform_1 @glaser_holly @inabster @BenYitzchak @stolensermons @nangpa01 @Roni4488 @EnLiEretzAheret @Vrouwe @adistantpeople @danlivni @wisermann @Mr_Lundy_x @Highr0ller @the_alvi @alan_emet @567Neil @ShopSmartResist @amirshah316 @WVBeaulieu1 @LickTheGlich @nadiatonic2 @BrynTeilo @RealEliCohen @Suzanne02261865 @Kluvar @leena_dajani @jr_harra @SDGMasterglass @stevemakastevem @ArsDiavoli @parallelpond Asks a fake jew😂😂😂,0
3491,@syasya_aziz Yeye jew,0
3492,Revisiting my #BadJew blog for ⁦@jewcymag⁩ in honor of #Chanukah 😈 #MondayMood  https://t.co/0B0si0N9Ww,0
3493,I will d8te you even if you ar CATHOlic Or jew,0
3494,@karl_farrugia @MopTiCxZLeaGeNd @xKurtyy @Wamyyoo @JosmarChetcuti @TheNotoriousC0D jew onquuuuuu,0
3495,Words from Bobby Fischer the “good jew” without a trace of self-irony. https://t.co/3pPL0MqlDh,0
3496,"@sdits @hevans111 @_BrexitTory @RobertWinfield2 You did not the guy youre talking to?
Soros is a globalist, jew or not who funds elitest propaganda to promote the hedgmonic agenda of trilateral control and empire.
Using a racist ploy killed youre argument stone dead.
But you didnt have one in the first place.
Exposure hurts.",0
3497,"Anyone who alleges Corbyn promotes a ""good Jew bad jew"" narrative, but also calls dozens of Jewish leftist professors, Holocaust survivors and activists antisemitic, is at best a hypocrite at worst a racist. https://t.co/cA1Q96w3Pn",0
3498,"@WhyTheWestLost @GillianLazarus @TalOfer @mishtal @JVoiceLabour @BoardofDeputies @BoDPres @JVL_Watch @LabourAgainstAS Ive never expressed any hatred towards any jew. Right wing jewish media is an unreliable source of news, as is the whole legacy media. I have no association with Atsmon, as I'm a two state zionist. you are the jew haters. You are the ones direcfting hatred at jews, day after day",0
3499,@ItsVee_ And let's not get into the seasons among seasons of jew bashing haha,0
3500,accidentally bought vegetable soup instead of chicken and if that doesn’t wind up a jew then idk what does 😔,0
3501,@GCluckia lol yeah one of those that tweet animal pics and ads lol. that me. I see that youre a proud gay jew bi person of color 🌈✊,0
3502,@krassenstein You're a jew? Unfollow. Ha jk,0
3503,@cnnbrk  until the hamas tell their kids the truth about the jew.. @netanyahu  has to assume that the pales' kids w… https://t.co/0I51CPZSxe,0
3504,"Let me explain my last tweet.

Though, I don't doubt that George Soros is a manipulater behind the scenes, I seriously doubt that this old billionaire jew has his hands in everything.",0
3505,zealand women male pee porn hot fucking xxx jew girl sex two guys hard sex with a girl inside the pussy  https://t.co/WLps3opGF1,0
3506,@WatchmanSociety @GnasherJew @JLow161 @Maxstone_Inst @LabLeftVoice @TheFabledAesop @mishtal Now you are calling me an antisemitic jew. You still wont name which jews in the labour party are the antisemites you referred to above. You insult jews all the time and claim to be fighting antisemitism.,0
3507,We all know he is a silent jew Israel hater https://t.co/bt7j3UcYSw,0
3508,it took me twenty five years to realize that dreidel is just jew dice #LetsRoll #JustNotOnTheSabbath,0
3509,"@bouledenerfs_ @deargodwhatnow @stephenaharper @danwaterfield @Ithancreek @KevinMFeeney my brain just went
'caaan jew feeel the loove tonight'

help me",0
3510,@Yair_Rosenberg @benshapiro Maybe because if you interview the most dogmatic jews they actually think that only the… https://t.co/mzwqpdLZNU,0
3511,"@pattonoswalt RED FLAG!

well, more like blue and white flag. And like maybe a star or something.

Damn, I'm a bad jew.

Matzahs!",0
3512,"@ericispbic I haven't said Merry Christmas since, like, the late '90s--I hate making assumptions.  I do say it to those who I know celebrate.  My Dad has Happy Holidays for decor bc some of the letters are too hard to cut in Merry Christmas--and a neighbor asked him if he was ""a jew"" texas.",0
3513,@girlsreallyrule LOL she played the jew card lol,0
3514,@kathryn_roth Masonic jew or Christian?,0
3515,"@Thomas_Joestar @Ltotheuhas ""Goyim"" is plural of ""goy"", and ""goy"" means ""non jew"", mostly in context of being said by a jew.",0
3516,"@ArikoBun @yndim56 i mean, kyle is a jew",0
3517,So you and others are saying that the harvard educated germans and genius scientists who HATED jews named themselve… https://t.co/gFd9WEqfzL,0
3518,@laughsee wonder if a jew would feel like they would get actual justice in this room,0
3519,Happy Hannukah to my Jewish (not Zionist jew) friends! I’m treating myself for you 😂 https://t.co/FZDtKJOUXx,0
3520,@DustyThighs Have a great day Dusty!! I ruv jew!!,0
3521,UM that jew is HILARIOUS. calm down https://t.co/JxaXsK6zqm,0
3522,happy hanukkah from your favorite jew who still hasn’t left bed even though she has school https://t.co/nK9efNrg0l,0
3523,@amblynnv_ I mizz jew💔,0
3524,@sawmilltaters these asians are everywhere. even in jew york :),0
3525,A cowboy outlaw type video game the jew one is dope. You play mama https://t.co/NN7QN7USmQ,0
3526,My dog just farted in my room. I feel like a jew,0
3527,Partouse Doggie Lange porno sex XXX porno XXX blowjob sex jew PornStars video XXX porno XXX video Devine wife Lesbi… https://t.co/D3ADPMFqMZ,0
3528,@CNNPolitics It pains me but thank you for the firing of a jew hater. You're making some progress.....still don't watch you though.,0
3529,"@GeneralCringe @recette_lemon @MakeGamesGA @stillgray No, I am saying that the alt right wouldn't accept him because he is a gay jew.

That's a strawman.",0
3530,"aspiringwarriorlibrarian: the-independent-jew: Please do not leave deaf, disabled, mentally ill, and... https://t.co/ndBlrXA8ew",0
3531,@realDailyWire @johnmacarthur @benshapiro Jesus was a jew. He was not a christian because Christianity was not a religion until the ascension of the Christ.,0
3532,"@Sorrowfulsavior

I know Venom got experience from soldiers but Magneto been though so much hell to equal that. Being jew in WW era and his genius creating his own mutants. And far too powerful for Ed.

Ed need to ask for help from X-Men people who got experience fighting him. https://t.co/4yueSLh4Nh",0
3533,talk to a jew without asking us about Israel challenge,0
3534,@svaradarajan A hindu being arrested for hate speech against tipu sultan is like a jew being arrested for hate speech against hitler,0
3535,@WestAsianQueen A zionist doesn't accept a Palestinian state in Palestine. That would be a jew. Zionism is an ideology that supports an israeli occupation state in Palestine.,0
3536,"@sfrantzman Yes, Leftist anti-Semitism (assuming the “fake jew” attacker was a Farrakhan supporter)",0
3537,"@PipesAreCallin @CatholicNewsSvc that is incorrect if your mother is a jew then you are a jew, you don't choose to be a jew because children don't choose their parents, it is the will of the creator to be born as a jew",0
